Kpx_Ww33  2012516.722000  1149426.934000  18        5.2168140000
Kpx_Ww34  1742516.722000  1122426.934000  18        4.7855910000
Kpx_Ww35  1769516.722000  1122426.934000  18        3.8192010000
Kpx_Ww36  1796516.722000  1122426.934000  18        4.2266320000
Kpx_Ww37  1823516.722000  1122426.934000  18        5.0136720000
Kpx_Ww38  1850516.722000  1122426.934000  18        5.1825780000
Kpx_Ww39  1877516.722000  1122426.934000  18        5.4286070000
Kpx_Ww40  1904516.722000  1122718.674000  18        8.3454580000
Kpx_Ww41  1931516.722000  1122426.934000  18        4.4459600000
Kpx_Ww42  1958516.722000  1122426.934000  18        4.5302380000
Kpx_Ww43  1985516.722000  1122426.934000  18        5.9935960000
Kpx_Ww44  2012516.722000  1122426.934000  18        4.7600260000
Kpx_Ww45  1742516.722000  1095426.934000  18        4.7386360000
Kpx_Ww46  1769516.722000  1095426.934000  18        5.3511520000
Kpx_Ww47  1796516.722000  1095426.934000  18        5.5965060000
Kpx_Ww48  1823516.722000  1095426.934000  18        6.8969590000
Kpx_Ww49  1850516.722000  1095426.934000  18        4.4613400000
Kpx_Ww50  1877516.722000  1095426.934000  18        1.5380640000
Kpx_Ww51  1904516.722000  1095426.934000  18        .28000000000
Kpx_Ww52  1931516.722000  1095426.934000  18        5.0739840000
Kpx_Ww53  1958516.722000  1095426.934000  18        4.3820050000
Kpx_Ww54  1985516.722000  1095426.934000  18        6.8624770000
Kpx_Ww55  2012516.722000  1095426.934000  18        7.5586650000
Kpx_Ww56  1742516.722000  1068426.934000  18        5.2186780000
Kpx_Ww57  1769516.722000  1068426.934000  18        98.330000000
Kpx_Ww58  1796516.722000  1068426.934000  18        17.662720000
Kpx_Ww59  1823516.722000  1068426.934000  18        6.5268540000
Kpx_Ww60  1850516.722000  1068426.934000  18        9.5406420000
Kpx_Ww61  1877516.722000  1068426.934000  18        .96579970000
Kpx_Ww62  1904516.722000  1068426.934000  18        1.2681570000
Kpx_Ww63  1931516.722000  1068426.934000  18        12.760950000
Kpx_Ww64  1958516.722000  1068426.934000  18        4.8920860000
Kpx_Ww65  1985516.722000  1068426.934000  18        8.6692420000
Kpx_Ww66  2012516.722000  1068426.934000  18        6.1329580000
Kpx_Ww67  1742516.722000  1041426.934000  18        4.8578740000
Kpx_Ww68  1769516.722000  1041426.934000  18        8.7807710000
Kpx_Ww69  1796516.722000  1041426.934000  18        8.0775990000
Kpx_Ww70  1823516.722000  1041426.934000  18        4.8687330000
Kpx_Ww71  1850516.722000  1041426.934000  18        6.1094820000
Kpx_Ww72  1877516.722000  1041426.934000  18        5.7831650000
Kpx_Ww73  1904516.722000  1041426.934000  18        6.9704820000
Kpx_Ww74  1931516.722000  1041426.934000  18        8.9683200000
Kpx_Ww75  1958516.722000  1041426.934000  18        8.5114080000
Kpx_Ww76  1985516.722000  1041426.934000  18        6.0747280000
Kpx_Ww77  2012516.722000  1041426.934000  18        5.0081500000
Kpx_Ww78  1742516.722000  1014426.934000  18        4.9738460000
Kpx_Ww79  1769516.722000  1014426.934000  18        5.2281930000
Kpx_Ww80  1796516.722000  1014426.934000  18        4.9368150000
Kpx_Ww81  1823516.722000  1014426.934000  18        4.8457090000
Kpx_Ww82  1850516.722000  1014426.934000  18        4.6104840000
Kpx_Ww83  1877516.722000  1014426.934000  18        6.9373310000
Kpx_Ww84  1904516.722000  1014426.934000  18        6.7576200000
Kpx_Ww85  1931516.722000  1014426.934000  18        5.9721270000
Kpx_Ww86  1958516.722000  1014426.934000  18        4.7367630000
Kpx_Ww87  1985516.722000  1014426.934000  18        4.8910440000
Kpx_Ww88  2012516.722000  1014426.934000  18        5.7513040000
Kpx_Ww89  1742516.722000  987426.934000  18        4.8633350000
Kpx_Ww90  1769516.722000  987426.934000  18        5.0713410000
Kpx_Ww91  1796516.722000  987426.934000  18        4.8929720000
Kpx_Ww92  1823516.722000  987426.934000  18        4.2601050000
Kpx_Ww93  1850516.722000  987426.934000  18        5.1728570000
Kpx_Ww94  1877516.722000  987426.934000  18        3.9625270000
Kpx_Ww95  1904516.722000  987426.934000  18        5.0210050000
Kpx_Ww96  1931516.722000  987426.934000  18        4.4775250000
Kpx_Ww97  1958516.722000  987426.934000  18        5.5877690000
Kpx_Ww98  1985516.722000  987426.934000  18        5.1678860000
Kpx_Ww99  2012516.722000  987426.934000  18        5.2293690000
