Kpx_MS39  1877516.722000  1122426.934000  19        7.4401790000
Kpx_MS40  1904516.722000  1122426.934000  19        10.976820000
Kpx_MS41  1931516.722000  1122426.934000  19        7.1620620000
Kpx_MS42  1958516.722000  1122426.934000  19        4.9180730000
Kpx_MS43  1985516.722000  1122426.934000  19        16.059020000
Kpx_MS44  2012516.722000  1122426.934000  19        14.077030000
Kpx_MS45  1742516.722000  1095426.934000  19        6.0473560000
Kpx_MS46  1769516.722000  1095426.934000  19        6.9216290000
Kpx_MS47  1796516.722000  1095426.934000  19        73.060000000
Kpx_MS48  1823516.722000  1095426.934000  19        .53453950000
Kpx_MS49  1850516.722000  1095426.934000  19        .32000000000
Kpx_MS50  1877516.722000  1095426.934000  19        63.255510000
Kpx_MS51  1904516.722000  1095426.934000  19        73.060000000
Kpx_MS52  1931516.722000  1095426.934000  19        73.060000000
Kpx_MS53  1958516.722000  1095426.934000  19        5.2204770000
Kpx_MS54  1985516.722000  1095426.934000  19        16.039020000
Kpx_MS55  2012516.722000  1095426.934000  19        73.060000000
Kpx_MS56  1742516.722000  1068426.934000  19        5.7587010000
Kpx_MS57  1769516.722000  1068426.934000  19        9.2804080000
Kpx_MS58  1796516.722000  1068426.934000  19        15.046390000
Kpx_MS59  1823516.722000  1068426.934000  19        11.939310000
Kpx_MS60  1850516.722000  1068426.934000  19        15.385640000
Kpx_MS61  1877516.722000  1068426.934000  19        9.9542500000
Kpx_MS62  1904516.722000  1068426.934000  19        17.062860000
Kpx_MS63  1931516.722000  1068426.934000  19        61.308100000
Kpx_MS64  1958516.722000  1068426.934000  19        73.060000000
Kpx_MS65  1985516.722000  1068426.934000  19        46.932910000
Kpx_MS66  2012516.722000  1068426.934000  19        13.632940000
Kpx_MS67  1742516.722000  1041426.934000  19        5.5421250000
Kpx_MS68  1769516.722000  1041426.934000  19        9.4312810000
Kpx_MS69  1796516.722000  1041426.934000  19        7.9002150000
Kpx_MS70  1823516.722000  1041426.934000  19        6.2263550000
Kpx_MS71  1850516.722000  1041426.934000  19        10.453510000
Kpx_MS72  1877516.722000  1041426.934000  19        13.162810000
Kpx_MS73  1904516.722000  1041135.194000  19        73.060000000
Kpx_MS74  1931516.722000  1041426.934000  19        73.060000000
Kpx_MS75  1958516.722000  1041426.934000  19        73.060000000
Kpx_MS76  1985516.722000  1041426.934000  19        13.283270000
Kpx_MS77  2012516.722000  1041426.934000  19        6.6027170000
Kpx_MS78  1742516.722000  1014426.934000  19        5.8575940000
Kpx_MS79  1769516.722000  1014426.934000  19        8.6914380000
Kpx_MS80  1796516.722000  1014426.934000  19        6.8877260000
Kpx_MS81  1823516.722000  1014426.934000  19        8.8773070000
Kpx_MS82  1850516.722000  1014426.934000  19        9.2942680000
Kpx_MS83  1877516.722000  1014426.934000  19        73.060000000
Kpx_MS84  1904516.722000  1014426.934000  19        31.694620000
Kpx_MS85  1931516.722000  1014426.934000  19        12.771210000
Kpx_MS86  1958516.722000  1014426.934000  19        5.6204820000
Kpx_MS87  1985516.722000  1014426.934000  19        6.4744660000
Kpx_MS88  2012516.722000  1014426.934000  19        10.092340000
Kpx_MS89  1742516.722000  987426.934000  19        5.8305100000
Kpx_MS90  1769516.722000  987426.934000  19        5.8272050000
Kpx_MS91  1796516.722000  987426.934000  19        6.7668380000
Kpx_MS92  1823516.722000  987426.934000  19        4.9188200000
Kpx_MS93  1850516.722000  987426.934000  19        18.655790000
Kpx_MS94  1877516.722000  987426.934000  19        16.862020000
Kpx_MS95  1904516.722000  987426.934000  19        16.450130000
Kpx_MS96  1931516.722000  987426.934000  19        5.8510810000
Kpx_MS97  1958516.722000  987426.934000  19        11.001560000
Kpx_MS98  1985516.722000  987426.934000  19        8.4980310000
Kpx_MS99  2012516.722000  987426.934000  19        7.4529410000
